epoch,cate_output_categorical_accuracy,cate_output_loss,embedding_loss,loss,lr,val_cate_output_categorical_accuracy,val_cate_output_loss,val_embedding_loss,val_loss
0,0.06329038739204407,25.50360107421875,3.8613200187683105,29.363731384277344,0.0009974603,0.02524123340845108,16.93245506286621,4.691679954528809,21.624134063720703
1,0.03455255925655365,16.908849716186523,4.678409099578857,21.582517623901367,0.0009898674,0.04301011934876442,16.846973419189453,4.686213970184326,21.533193588256836
